Time,Value
2022/11/24 6:16,505
2022/11/24 6:15,515
2022/11/24 6:14,521
2022/11/24 6:13,522
2022/11/24 6:12,522
2022/11/24 6:11,526
2022/11/24 6:10,548
2022/11/24 6:09,551
2022/11/24 6:08,560
2022/11/24 6:07,544
2022/11/24 6:06,532
2022/11/24 6:05,539
2022/11/24 6:04,552
2022/11/24 6:03,562
2022/11/24 6:02,550
2022/11/24 6:01,552
2022/11/24 6:00,547
2022/11/24 5:59,519
2022/11/24 5:58,517
2022/11/24 5:57,532
2022/11/24 5:56,552
2022/11/24 5:55,561
2022/11/24 5:54,564
2022/11/24 5:53,564
2022/11/24 5:52,560
2022/11/24 5:51,555
2022/11/24 5:50,551
2022/11/24 5:49,546
2022/11/24 5:48,554
2022/11/24 5:47,549
2022/11/24 5:46,544
2022/11/24 5:45,554
2022/11/24 5:44,553
2022/11/24 5:43,562
2022/11/24 5:42,550
2022/11/24 5:41,553
2022/11/24 5:40,548
2022/11/24 5:39,542
2022/11/24 5:38,558
2022/11/24 5:37,574
2022/11/24 5:36,578
2022/11/24 5:35,579
2022/11/24 5:34,577
2022/11/24 5:33,558
2022/11/24 5:32,556
2022/11/24 5:31,562
2022/11/24 5:30,565
2022/11/24 5:29,549
2022/11/24 5:28,553
2022/11/24 5:27,544
2022/11/24 5:26,538
2022/11/24 5:25,553
2022/11/24 5:24,562
2022/11/24 5:23,567
2022/11/24 5:22,576
2022/11/24 5:21,599
2022/11/24 5:20,631
2022/11/24 5:19,627
2022/11/24 5:18,625
2022/11/24 5:17,634
2022/11/24 5:16,617
2022/11/24 5:15,623
2022/11/24 5:14,632
2022/11/24 5:13,617
2022/11/24 5:12,617
2022/11/24 5:11,609
2022/11/24 5:10,595
2022/11/24 5:09,580
2022/11/24 5:08,573
2022/11/24 5:07,577
2022/11/24 5:06,578
2022/11/24 5:05,578
2022/11/24 5:04,571
2022/11/24 5:03,574
2022/11/24 5:02,567
2022/11/24 5:01,561
2022/11/24 5:00,585
2022/11/24 4:59,595
2022/11/24 4:58,625
2022/11/24 4:57,640
2022/11/24 4:56,656
2022/11/24 4:55,657
2022/11/24 4:54,663
2022/11/24 4:53,672
2022/11/24 4:52,664
2022/11/24 4:51,666
2022/11/24 4:50,670
2022/11/24 4:49,673
2022/11/24 4:48,660
2022/11/24 4:47,653
2022/11/24 4:46,658
2022/11/24 4:45,675
2022/11/24 4:44,671
2022/11/24 4:43,685
2022/11/24 4:42,693
2022/11/24 4:41,716
2022/11/24 4:40,719
2022/11/24 4:39,720
2022/11/24 4:38,724
2022/11/24 4:37,741
2022/11/24 4:36,740
2022/11/24 4:35,742
2022/11/24 4:34,743
2022/11/24 4:33,740
2022/11/24 4:32,730
2022/11/24 4:31,730
2022/11/24 4:30,722
2022/11/24 4:29,716
2022/11/24 4:28,725
2022/11/24 4:27,717
2022/11/24 4:26,723
2022/11/24 4:25,731
2022/11/24 4:24,727
2022/11/24 4:23,720
2022/11/24 4:22,731
2022/11/24 4:21,733
2022/11/24 4:20,729
2022/11/24 4:19,722
2022/11/24 4:18,717
2022/11/24 4:17,703
2022/11/24 4:16,697
2022/11/24 4:15,698
2022/11/24 4:14,698
2022/11/24 4:13,699
2022/11/24 4:12,704
2022/11/24 4:11,704
2022/11/24 4:10,698
2022/11/24 4:09,680
2022/11/24 4:08,689
2022/11/24 4:07,692
2022/11/24 4:06,695
2022/11/24 4:05,697
2022/11/24 4:04,691
2022/11/24 4:03,697
2022/11/24 4:02,692
2022/11/24 4:01,690
2022/11/24 4:00,703
2022/11/24 3:59,715
2022/11/24 3:58,724
2022/11/24 3:57,718
2022/11/24 3:56,713
2022/11/24 3:55,706
2022/11/24 3:54,702
2022/11/24 3:53,699
2022/11/24 3:52,686
2022/11/24 3:51,688
2022/11/24 3:50,687
2022/11/24 3:49,675
2022/11/24 3:48,675
2022/11/24 3:47,673
2022/11/24 3:46,670
2022/11/24 3:45,674
2022/11/24 3:44,670
2022/11/24 3:43,675
2022/11/24 3:42,676
2022/11/24 3:41,689
2022/11/24 3:40,686
2022/11/24 3:39,683
2022/11/24 3:38,698
2022/11/24 3:37,689
2022/11/24 3:36,696
2022/11/24 3:35,697
2022/11/24 3:34,692
2022/11/24 3:33,693
2022/11/24 3:32,685
2022/11/24 3:31,675
2022/11/24 3:30,667
2022/11/24 3:29,674
2022/11/24 3:28,670
2022/11/24 3:27,658
2022/11/24 3:26,661
2022/11/24 3:25,674
2022/11/24 3:24,665
2022/11/24 3:23,674
2022/11/24 3:22,657
2022/11/24 3:21,650
2022/11/24 3:20,654
2022/11/24 3:19,655
2022/11/24 3:18,654
2022/11/24 3:17,650
2022/11/24 3:16,661
2022/11/24 3:15,657
2022/11/24 3:14,652
2022/11/24 3:13,654
2022/11/24 3:12,656
2022/11/24 3:11,662
2022/11/24 3:10,663
2022/11/24 3:09,664
2022/11/24 3:08,660
2022/11/24 3:07,664
2022/11/24 3:06,652
2022/11/24 3:05,674
2022/11/24 3:04,679
2022/11/24 3:03,691
2022/11/24 3:02,692
2022/11/24 3:01,713
2022/11/24 3:00,704
2022/11/24 2:59,719
2022/11/24 2:58,720
2022/11/24 2:57,716
2022/11/24 2:56,722
2022/11/24 2:55,709
2022/11/24 2:54,708
2022/11/24 2:53,709
2022/11/24 2:52,711
2022/11/24 2:51,707
2022/11/24 2:50,699
2022/11/24 2:49,701
2022/11/24 2:48,713
2022/11/24 2:47,706
2022/11/24 2:46,708
2022/11/24 2:45,712
2022/11/24 2:44,715
2022/11/24 2:43,709
2022/11/24 2:42,701
2022/11/24 2:41,707
2022/11/24 2:40,714
2022/11/24 2:39,710
2022/11/24 2:38,700
2022/11/24 2:37,713
2022/11/24 2:36,717
2022/11/24 2:35,716
2022/11/24 2:34,721
2022/11/24 2:33,716
2022/11/24 2:32,712
2022/11/24 2:31,712
2022/11/24 2:30,711
2022/11/24 2:29,721
2022/11/24 2:28,723
2022/11/24 2:27,731
2022/11/24 2:26,721
2022/11/24 2:25,718
2022/11/24 2:22,707
2022/11/24 2:21,714
2022/11/24 2:20,717
2022/11/24 2:19,712
2022/11/24 2:18,710
2022/11/24 2:17,716
2022/11/24 2:16,705
2022/11/24 2:15,703
2022/11/24 2:14,697
2022/11/24 2:13,696
2022/11/24 2:12,703
2022/11/24 2:11,702
2022/11/24 2:10,702
2022/11/24 2:09,712
2022/11/24 2:08,725
2022/11/24 2:07,711
2022/11/24 2:06,714
2022/11/24 2:05,717
2022/11/24 2:04,715
2022/11/24 2:03,714
2022/11/24 2:02,708
2022/11/24 2:01,712
2022/11/24 2:00,709
2022/11/24 1:59,717
2022/11/24 1:58,708
2022/11/24 1:57,698
2022/11/24 1:56,688
2022/11/24 1:55,698
2022/11/24 1:54,695
