Time,Value
2022-11-03 08:00:25,447
2022-11-03 07:59:55,456
2022-11-03 07:59:25,455
2022-11-03 07:58:55,468
2022-11-03 07:58:25,462
2022-11-03 07:57:55,470
2022-11-03 07:57:25,474
2022-11-03 07:56:55,478
2022-11-03 07:56:25,478
2022-11-03 07:55:55,483
2022-11-03 07:55:25,480
2022-11-03 07:54:55,478
2022-11-03 07:54:25,486
2022-11-03 07:53:55,483
2022-11-03 07:53:25,486
2022-11-03 07:52:55,498
2022-11-03 07:52:25,497
2022-11-03 07:51:55,498
2022-11-03 07:51:25,496
2022-11-03 07:50:55,507
2022-11-03 07:50:25,493
2022-11-03 07:49:55,499
2022-11-03 07:49:25,504
2022-11-03 07:48:55,511
2022-11-03 07:48:25,503
2022-11-03 07:47:55,508
2022-11-03 07:47:25,512
2022-11-03 07:46:55,509
2022-11-03 07:46:25,511
2022-11-03 07:45:55,502
2022-11-03 07:45:25,499
2022-11-03 07:44:55,507
2022-11-03 07:44:25,500
2022-11-03 07:43:55,502
2022-11-03 07:43:25,510
2022-11-03 07:42:55,508
2022-11-03 07:42:25,502
2022-11-03 07:41:55,500
2022-11-03 07:41:25,516
2022-11-03 07:40:55,508
2022-11-03 07:40:25,514
2022-11-03 07:39:55,503
2022-11-03 07:39:25,512
2022-11-03 07:38:55,510
2022-11-03 07:38:25,509
2022-11-03 07:37:55,505
2022-11-03 07:37:25,509
2022-11-03 07:36:55,514
2022-11-03 07:36:25,512
2022-11-03 07:35:55,502
2022-11-03 07:35:25,503
2022-11-03 07:34:55,504
2022-11-03 07:34:25,506
2022-11-03 07:33:55,504
2022-11-03 07:33:25,495
2022-11-03 07:32:55,490
2022-11-03 07:32:25,501
2022-11-03 07:31:55,496
2022-11-03 07:31:25,485
2022-11-03 07:30:55,482
2022-11-03 07:30:25,491
2022-11-03 07:29:55,487
2022-11-03 07:29:25,479
2022-11-03 07:28:55,476
2022-11-03 07:28:25,480
2022-11-03 07:27:55,474
2022-11-03 07:27:25,475
2022-11-03 07:26:55,467
2022-11-03 07:26:25,471
2022-11-03 07:25:55,460
2022-11-03 07:25:25,460
2022-11-03 07:24:55,469
2022-11-03 07:24:25,451
2022-11-03 07:23:55,462
2022-11-03 07:23:25,450
2022-11-03 07:22:55,438
2022-11-03 07:22:25,442
2022-11-03 07:21:55,443
2022-11-03 07:21:25,444
2022-11-03 07:20:55,446
2022-11-03 07:20:25,446
2022-11-03 07:19:55,435
2022-11-03 07:19:25,435
2022-11-03 07:18:55,443
2022-11-03 07:18:25,438
2022-11-03 07:17:55,433
2022-11-03 07:17:25,433
2022-11-03 07:16:55,430
2022-11-03 07:16:25,437
2022-11-03 07:15:55,446
2022-11-03 07:15:25,444
2022-11-03 07:14:55,439
2022-11-03 07:14:25,439
2022-11-03 07:13:55,444
2022-11-03 07:13:25,437
2022-11-03 07:12:54,431
2022-11-03 07:12:24,428
2022-11-03 07:11:54,430
2022-11-03 07:11:24,425
2022-11-03 07:10:54,418
2022-11-03 07:10:24,417
2022-11-03 07:09:54,421
2022-11-03 07:09:24,415
2022-11-03 07:08:54,416
2022-11-03 07:08:24,411
2022-11-03 07:07:54,407
2022-11-03 07:07:24,412
2022-11-03 07:06:54,414
2022-11-03 07:06:24,405
2022-11-03 07:05:54,413
2022-11-03 07:05:24,416
2022-11-03 07:04:54,413
2022-11-03 07:04:24,414
2022-11-03 07:03:54,416
2022-11-03 07:03:24,416
2022-11-03 07:02:54,415
2022-11-03 07:02:24,410
2022-11-03 07:01:54,405
2022-11-03 07:01:24,412
2022-11-03 07:00:54,401
2022-11-03 07:00:24,407
2022-11-03 06:59:54,409
2022-11-03 06:59:24,407
2022-11-03 06:58:24,406
2022-11-03 06:57:54,403
2022-11-03 06:56:24,410
2022-11-03 06:55:24,405
2022-11-03 06:53:24,401
2022-11-03 02:31:19,402
2022-11-03 02:27:49,401
2022-11-03 02:27:19,403
2022-11-03 02:26:49,404
2022-11-03 01:54:48,406
2022-11-03 01:54:18,407
2022-11-03 01:53:48,409
2022-11-03 01:53:18,406
2022-11-03 01:52:48,408
2022-11-03 01:52:18,412
2022-11-03 01:51:48,405
2022-11-03 01:51:18,413
2022-11-03 01:50:48,405
2022-11-03 01:50:18,408
2022-11-03 01:48:48,406
2022-11-03 01:22:47,406
2022-11-03 01:21:47,406
2022-11-03 01:21:17,409
2022-11-03 01:20:47,405
2022-11-03 01:20:17,406
2022-11-03 01:19:47,402
2022-11-03 01:19:17,409
2022-11-03 01:18:47,405
2022-11-03 01:18:17,403
2022-11-03 01:17:47,403
2022-11-03 01:16:17,403
2022-11-03 01:15:47,409
2022-11-03 01:15:17,407
2022-11-03 01:14:17,401
2022-11-03 01:12:47,401
2022-11-02 18:54:40,402
2022-11-02 18:54:10,403
2022-11-02 18:53:40,403
2022-11-02 18:53:10,409
2022-11-02 18:52:40,416
2022-11-02 18:52:10,420
2022-11-02 18:51:40,424
2022-11-02 18:51:10,420
2022-11-02 18:50:40,426
2022-11-02 18:50:10,424
2022-11-02 18:49:40,431
2022-11-02 18:49:10,434
2022-11-02 18:48:40,437
2022-11-02 18:48:10,440
2022-11-02 18:47:40,431
2022-11-02 18:47:10,432
2022-11-02 18:46:40,428
2022-11-02 18:46:10,422
2022-11-02 18:45:40,435
2022-11-02 18:45:10,422
2022-11-02 18:44:40,419
2022-11-02 18:44:10,419
2022-11-02 18:43:40,409
2022-11-02 18:43:10,408
2022-11-02 18:24:09,411
2022-11-02 18:23:39,401
2022-11-02 18:23:09,401
2022-11-02 18:22:39,412
2022-11-02 18:22:09,412
2022-11-02 18:21:39,410
2022-11-02 18:21:09,407
2022-11-02 18:20:39,417
2022-11-02 18:20:09,409
2022-11-02 18:19:39,404
2022-11-02 18:19:09,406
2022-11-02 18:17:09,402
2022-11-02 18:16:09,408
2022-11-02 18:15:39,413
2022-11-02 18:15:09,404
2022-11-02 18:14:39,407
2022-11-02 18:14:09,412
2022-11-02 18:13:39,415
2022-11-02 18:13:09,410
2022-11-02 18:12:39,420
2022-11-02 18:12:09,414
2022-11-02 18:11:39,411
2022-11-02 18:11:09,411
2022-11-02 18:10:39,415
2022-11-02 18:10:09,411
2022-11-02 18:09:39,409
2022-11-02 18:09:09,415
2022-11-02 18:08:39,406
2022-11-02 18:08:09,405
2022-11-02 18:07:39,401
2022-11-02 18:07:09,406
2022-11-02 18:06:39,402
2022-11-02 18:05:39,409
2022-11-02 17:24:08,406
2022-11-02 17:23:08,401
2022-11-02 17:16:38,412
2022-11-02 17:16:08,409
2022-11-02 17:15:38,420
2022-11-02 17:15:08,409
2022-11-02 17:14:38,420
2022-11-02 17:14:08,409
2022-11-02 17:13:38,417
2022-11-02 17:13:08,424
2022-11-02 17:12:38,424
2022-11-02 17:12:08,411
2022-11-02 17:11:38,408
2022-11-02 17:11:08,406
2022-11-02 17:08:08,404
2022-11-02 17:07:38,404
2022-11-02 17:07:08,405
2022-11-02 17:06:38,405
2022-11-02 17:06:08,403
2022-11-02 17:05:38,409
2022-11-02 17:05:08,438
2022-11-02 17:04:38,428
2022-11-02 17:04:08,420
2022-11-02 17:03:38,424
2022-11-02 17:03:07,431
2022-11-02 17:02:37,425
2022-11-02 17:02:07,425
2022-11-02 17:01:37,427
2022-11-02 17:01:07,431
2022-11-02 17:00:37,427
2022-11-02 17:00:07,426
2022-11-02 16:59:37,427
2022-11-02 16:59:07,432
2022-11-02 16:58:37,429
2022-11-02 16:58:07,433
2022-11-02 16:57:37,424
2022-11-02 16:57:07,434
2022-11-02 16:56:37,432
2022-11-02 16:56:07,422
2022-11-02 16:55:37,434
2022-11-02 16:55:07,430
2022-11-02 16:54:37,425
2022-11-02 16:54:07,429
2022-11-02 16:53:37,434
2022-11-02 16:53:07,430
2022-11-02 16:52:37,428
2022-11-02 16:52:07,437
2022-11-02 16:51:37,435
2022-11-02 16:51:07,433
2022-11-02 16:50:37,436
2022-11-02 16:50:07,438
2022-11-02 16:49:37,442
2022-11-02 16:49:07,446
2022-11-02 16:48:37,438
2022-11-02 16:48:07,443
2022-11-02 16:47:37,454
2022-11-02 16:47:07,455
2022-11-02 16:46:37,449
2022-11-02 16:46:07,450
2022-11-02 16:45:37,444
2022-11-02 16:45:07,456
2022-11-02 16:44:37,453
2022-11-02 16:44:07,452
2022-11-02 16:43:37,458
2022-11-02 16:43:07,460
2022-11-02 16:42:37,466
2022-11-02 16:42:07,453
2022-11-02 16:41:37,460
2022-11-02 16:41:07,453
2022-11-02 16:40:37,454
2022-11-02 16:40:07,445
2022-11-02 16:39:37,452
2022-11-02 16:39:07,447
2022-11-02 16:38:37,434
2022-11-02 16:38:07,437
2022-11-02 16:37:37,437
2022-11-02 16:37:07,431
2022-11-02 16:36:37,430
2022-11-02 16:36:07,422
2022-11-02 16:35:37,421
2022-11-02 16:35:07,420
2022-11-02 16:34:37,423
2022-11-02 16:34:07,418
2022-11-02 16:33:37,428
2022-11-02 16:33:07,434
2022-11-02 16:32:37,433
2022-11-02 16:32:07,434
2022-11-02 16:31:37,443
2022-11-02 16:31:07,440
2022-11-02 16:30:37,445
2022-11-02 16:30:07,452
2022-11-02 16:29:37,453
2022-11-02 16:29:07,458
2022-11-02 16:28:37,455
2022-11-02 16:28:07,449
2022-11-02 16:27:37,459
2022-11-02 16:27:07,445
2022-11-02 16:26:37,451
2022-11-02 16:26:07,448
2022-11-02 16:25:37,451
2022-11-02 16:25:07,451
2022-11-02 16:24:37,447
2022-11-02 16:24:07,440
2022-11-02 16:23:37,444
2022-11-02 16:23:07,434
2022-11-02 16:22:37,441
2022-11-02 16:22:07,437
2022-11-02 16:21:37,436
2022-11-02 16:21:07,445
2022-11-02 16:20:37,436
2022-11-02 16:20:07,445
2022-11-02 16:19:37,447
2022-11-02 16:19:07,455
2022-11-02 16:18:37,459
2022-11-02 16:18:07,455
2022-11-02 16:17:37,457
2022-11-02 16:17:07,459
2022-11-02 16:16:37,465
2022-11-02 16:16:07,456
2022-11-02 16:15:37,459
2022-11-02 16:15:07,460
2022-11-02 16:14:37,465
2022-11-02 16:14:07,467
2022-11-02 16:13:37,468
2022-11-02 16:13:06,472
2022-11-02 16:12:36,483
2022-11-02 16:12:06,481
2022-11-02 16:11:36,489
2022-11-02 16:11:06,497
2022-11-02 16:10:36,488
2022-11-02 16:10:06,491
2022-11-02 16:09:36,490
2022-11-02 16:09:06,497
2022-11-02 16:08:36,505
2022-11-02 16:08:06,496
2022-11-02 16:07:36,503
2022-11-02 16:07:06,502
2022-11-02 16:06:36,502
2022-11-02 16:06:06,493
2022-11-02 16:05:36,496
2022-11-02 16:05:06,498
2022-11-02 16:04:36,497
2022-11-02 16:04:06,484
2022-11-02 16:03:36,493
2022-11-02 16:03:06,486
2022-11-02 16:02:36,480
2022-11-02 16:02:06,487
2022-11-02 16:01:36,491
2022-11-02 16:01:06,476
2022-11-02 16:00:36,481
2022-11-02 16:00:06,478
2022-11-02 15:59:36,469
2022-11-02 15:59:06,472
2022-11-02 15:58:36,467
2022-11-02 15:58:06,478
2022-11-02 15:57:36,483
2022-11-02 15:57:06,478
2022-11-02 15:56:36,477
2022-11-02 15:56:06,476
2022-11-02 15:55:36,478
2022-11-02 15:55:06,473
2022-11-02 15:54:36,480
2022-11-02 15:54:06,469
2022-11-02 15:53:36,465
2022-11-02 15:53:06,458
2022-11-02 15:52:36,465
2022-11-02 15:52:06,460
2022-11-02 15:51:36,449
2022-11-02 15:51:06,449
2022-11-02 15:50:36,449
2022-11-02 15:50:06,453
2022-11-02 15:49:36,439
2022-11-02 15:49:06,437
2022-11-02 15:48:36,440
2022-11-02 15:48:06,435
2022-11-02 15:47:36,441
2022-11-02 15:47:06,442
2022-11-02 15:46:36,433
2022-11-02 15:46:06,424
2022-11-02 15:45:36,419
2022-11-02 15:45:06,420
2022-11-02 15:44:36,427
2022-11-02 15:44:06,430
2022-11-02 15:43:36,432
2022-11-02 15:43:06,435
2022-11-02 15:42:36,433
2022-11-02 15:42:06,418
2022-11-02 15:41:36,421
2022-11-02 15:41:06,415
2022-11-02 15:40:36,409
2022-11-02 15:40:06,413
2022-11-02 15:39:36,415
2022-11-02 15:39:06,417
2022-11-02 15:38:36,426
2022-11-02 15:38:06,423
2022-11-02 15:37:36,428
2022-11-02 15:37:06,441
2022-11-02 15:36:36,452
2022-11-02 15:36:06,457
2022-11-02 15:35:36,453
2022-11-02 15:35:06,454
2022-11-02 15:34:36,448
2022-11-02 15:34:06,448
2022-11-02 15:33:36,444
2022-11-02 15:33:06,438
2022-11-02 15:32:36,429
2022-11-02 15:32:06,434
2022-11-02 15:31:36,429
2022-11-02 15:31:06,420
2022-11-02 15:30:36,413
2022-11-02 15:22:35,410
2022-11-02 15:22:05,424
2022-11-02 15:21:35,426
2022-11-02 15:21:05,436
2022-11-02 15:20:35,443
2022-11-02 15:20:05,451
2022-11-02 15:19:35,448
2022-11-02 15:19:05,463
2022-11-02 15:18:35,474
2022-11-02 15:18:05,476
2022-11-02 15:17:35,469
2022-11-02 15:17:05,467
2022-11-02 15:16:35,469
2022-11-02 15:16:05,473
2022-11-02 15:15:35,470
2022-11-02 15:15:05,468
2022-11-02 15:14:35,468
2022-11-02 15:14:05,476
2022-11-02 15:13:35,472
2022-11-02 15:13:05,476
2022-11-02 15:12:35,469
2022-11-02 15:12:05,465
2022-11-02 15:11:35,465
2022-11-02 15:11:05,467
2022-11-02 15:10:35,469
2022-11-02 15:10:05,458
2022-11-02 15:09:35,455
2022-11-02 15:09:05,458
2022-11-02 15:08:35,452
2022-11-02 15:08:05,448
2022-11-02 15:07:35,454
2022-11-02 15:07:05,466
2022-11-02 15:06:35,474
2022-11-02 15:06:05,484
2022-11-02 15:05:35,476
2022-11-02 15:05:05,475
2022-11-02 15:04:35,465
2022-11-02 15:04:05,465
2022-11-02 15:03:35,466
2022-11-02 15:03:05,458
2022-11-02 15:02:35,451
2022-11-02 15:02:05,455
2022-11-02 15:01:35,455
2022-11-02 15:01:05,451
2022-11-02 15:00:35,440
2022-11-02 15:00:05,455
2022-11-02 14:59:35,444
2022-11-02 14:59:05,449
2022-11-02 14:58:35,448
2022-11-02 14:58:05,465
2022-11-02 14:57:35,463
2022-11-02 14:57:05,472
2022-11-02 14:56:35,454
2022-11-02 14:56:05,460
2022-11-02 14:55:35,447
2022-11-02 14:55:05,451
2022-11-02 14:54:35,447
2022-11-02 14:54:05,451
2022-11-02 14:53:35,445
2022-11-02 14:53:05,448
2022-11-02 14:52:35,455
2022-11-02 14:52:05,447
2022-11-02 14:51:35,443
2022-11-02 14:51:05,432
2022-11-02 14:50:35,431
2022-11-02 14:50:05,424
2022-11-02 14:49:35,426
2022-11-02 14:49:05,423
2022-11-02 14:48:35,425
2022-11-02 14:48:05,425
2022-11-02 14:47:35,439
2022-11-02 14:47:05,447
2022-11-02 14:46:35,444
2022-11-02 14:46:05,437
2022-11-02 14:45:35,435
2022-11-02 14:45:05,427
2022-11-02 14:44:35,425
2022-11-02 14:44:05,419
2022-11-02 14:43:35,416
2022-11-02 14:43:05,414
2022-11-02 14:42:35,427
2022-11-02 14:42:05,417
2022-11-02 14:41:35,420
2022-11-02 14:41:05,422
2022-11-02 14:40:35,425
2022-11-02 14:40:05,425
2022-11-02 14:39:35,416
2022-11-02 14:39:05,422
2022-11-02 14:38:35,438
2022-11-02 14:38:05,426
2022-11-02 14:37:35,429
2022-11-02 14:37:05,427
2022-11-02 14:36:35,421
2022-11-02 14:36:05,412
2022-11-02 14:35:35,420
2022-11-02 14:35:05,412
2022-11-02 14:34:35,404
2022-11-02 14:32:04,411
2022-11-02 14:31:34,420
2022-11-02 14:31:04,412
2022-11-02 14:30:34,415
2022-11-02 14:30:04,429
2022-11-02 14:29:34,435
2022-11-02 14:29:04,430
2022-11-02 14:28:34,437
2022-11-02 14:28:04,455
2022-11-02 14:27:34,461
2022-11-02 14:27:04,463
2022-11-02 14:26:34,487
2022-11-02 14:26:04,477
2022-11-02 14:25:34,478
2022-11-02 14:25:04,482
2022-11-02 14:24:34,478
2022-11-02 14:24:04,484
2022-11-02 14:23:34,495
2022-11-02 14:23:04,494
2022-11-02 14:22:34,493
2022-11-02 14:22:04,491
2022-11-02 14:21:34,500
2022-11-02 14:21:04,500
2022-11-02 14:20:34,501
2022-11-02 14:20:04,497
2022-11-02 14:19:34,503
2022-11-02 14:19:04,500
2022-11-02 14:18:34,506
2022-11-02 14:18:04,504
2022-11-02 14:17:34,499
2022-11-02 14:17:04,501
2022-11-02 14:16:34,501
2022-11-02 14:16:04,498
2022-11-02 14:15:34,502
2022-11-02 14:15:04,482
2022-11-02 14:14:34,491
2022-11-02 14:14:04,490
2022-11-02 14:13:34,488
2022-11-02 14:13:04,484
2022-11-02 14:12:34,494
2022-11-02 14:12:04,506
2022-11-02 14:11:34,506
2022-11-02 14:11:04,505
2022-11-02 14:10:34,512
2022-11-02 14:10:04,518
2022-11-02 14:09:34,509
2022-11-02 14:09:04,507
2022-11-02 14:08:34,507
2022-11-02 14:08:04,497
2022-11-02 14:07:34,491
2022-11-02 14:07:04,502
2022-11-02 14:06:34,486
2022-11-02 14:06:04,496
2022-11-02 14:05:34,507
2022-11-02 14:05:04,506
2022-11-02 14:04:34,510
2022-11-02 14:04:04,517
2022-11-02 14:03:34,520
2022-11-02 14:03:04,512
2022-11-02 14:02:34,506
2022-11-02 14:02:04,503
2022-11-02 14:01:34,498
2022-11-02 14:01:04,492
2022-11-02 14:00:34,490
2022-11-02 14:00:04,486
2022-11-02 13:59:34,475
2022-11-02 13:59:04,470
2022-11-02 13:58:34,464
2022-11-02 13:58:04,468
2022-11-02 13:57:34,465
2022-11-02 13:57:04,470
2022-11-02 13:56:34,458
2022-11-02 13:56:04,463
2022-11-02 13:55:34,452
2022-11-02 13:55:04,442
2022-11-02 13:54:34,436
2022-11-02 13:54:04,441
2022-11-02 13:53:34,443
2022-11-02 13:53:04,445
2022-11-02 13:52:34,440
2022-11-02 13:52:04,447
2022-11-02 13:51:34,440
2022-11-02 13:51:04,444
2022-11-02 13:50:34,447
2022-11-02 13:50:04,451
2022-11-02 13:49:34,432
2022-11-02 13:49:04,432
2022-11-02 13:48:34,421
2022-11-02 13:48:04,431
2022-11-02 13:47:34,435
2022-11-02 13:47:04,435
2022-11-02 13:46:34,440
2022-11-02 13:46:04,438
2022-11-02 13:45:34,445
2022-11-02 13:45:04,448
2022-11-02 13:44:34,445
2022-11-02 13:44:04,450
2022-11-02 13:43:34,447
2022-11-02 13:43:03,438
2022-11-02 13:42:33,445
2022-11-02 13:42:03,456
2022-11-02 13:41:33,467
2022-11-02 13:41:03,490
2022-11-02 13:40:33,496
2022-11-02 13:40:03,504
2022-11-02 13:39:33,498
2022-11-02 13:39:03,509
2022-11-02 13:38:33,512
2022-11-02 13:38:03,518
2022-11-02 13:37:33,526
2022-11-02 13:37:03,529
2022-11-02 13:36:33,528
2022-11-02 13:36:03,529
2022-11-02 13:35:33,521
2022-11-02 13:35:03,527
2022-11-02 13:34:33,518
2022-11-02 13:34:03,510
2022-11-02 13:33:33,512
2022-11-02 13:33:03,511
2022-11-02 13:32:33,526
2022-11-02 13:32:03,527
2022-11-02 13:31:33,523
2022-11-02 13:31:03,528
2022-11-02 13:30:33,527
2022-11-02 13:30:03,526
2022-11-02 13:29:33,534
2022-11-02 13:29:03,527
2022-11-02 13:28:33,532
2022-11-02 13:28:03,533
2022-11-02 13:27:33,524
2022-11-02 13:27:03,521
2022-11-02 13:26:33,521
2022-11-02 13:26:03,521
2022-11-02 13:25:33,507
2022-11-02 13:25:03,500
2022-11-02 13:24:33,500
2022-11-02 13:24:03,493
2022-11-02 13:23:33,495
2022-11-02 13:23:03,487
2022-11-02 13:22:33,479
2022-11-02 13:22:03,477
2022-11-02 13:21:33,469
2022-11-02 13:21:03,452
2022-11-02 13:20:33,456
2022-11-02 13:20:03,449
2022-11-02 13:19:33,453
2022-11-02 13:19:03,457
2022-11-02 13:18:33,463
2022-11-02 13:18:03,474
2022-11-02 13:17:33,498
2022-11-02 13:17:03,516
2022-11-02 13:16:33,513
2022-11-02 13:16:03,516
2022-11-02 13:15:33,511
2022-11-02 13:15:03,514
2022-11-02 13:14:33,517
2022-11-02 13:14:03,514
2022-11-02 13:13:33,515
2022-11-02 13:13:03,529
2022-11-02 13:12:33,528
2022-11-02 13:12:03,541
2022-11-02 13:11:33,535
2022-11-02 13:11:03,536
2022-11-02 13:10:33,542
2022-11-02 13:10:03,536
2022-11-02 13:09:33,536
2022-11-02 13:09:03,535
2022-11-02 13:08:33,526
2022-11-02 13:08:03,541
2022-11-02 13:07:33,543
2022-11-02 13:07:03,530
2022-11-02 13:06:33,528
2022-11-02 13:06:03,527
2022-11-02 13:05:33,534
2022-11-02 13:05:03,524
2022-11-02 13:04:33,529
2022-11-02 13:04:03,529
2022-11-02 13:03:33,528
2022-11-02 13:03:03,521
2022-11-02 13:02:33,522
2022-11-02 13:02:03,532
2022-11-02 13:01:33,532
2022-11-02 13:01:03,522
2022-11-02 13:00:33,521
2022-11-02 13:00:03,519
2022-11-02 12:59:33,520
2022-11-02 12:59:03,520
2022-11-02 12:58:33,506
2022-11-02 12:58:03,500
2022-11-02 12:57:33,500
2022-11-02 12:57:03,483
2022-11-02 12:56:33,492
2022-11-02 12:56:03,495
2022-11-02 12:55:33,496
2022-11-02 12:55:03,502
2022-11-02 12:54:33,508
2022-11-02 12:54:03,500
2022-11-02 12:53:33,513
2022-11-02 12:53:02,507
2022-11-02 12:52:32,509
2022-11-02 12:52:02,512
2022-11-02 12:51:32,509
2022-11-02 12:51:02,503
2022-11-02 12:50:32,489
2022-11-02 12:50:02,498
2022-11-02 12:49:32,492
2022-11-02 12:49:02,492
2022-11-02 12:48:32,490
2022-11-02 12:48:02,502
2022-11-02 12:47:32,496
2022-11-02 12:47:02,502
2022-11-02 12:46:32,494
2022-11-02 12:46:02,487
2022-11-02 12:45:32,487
2022-11-02 12:45:02,491
2022-11-02 12:44:32,491
2022-11-02 12:44:02,479
2022-11-02 12:43:32,475
2022-11-02 12:43:02,474
2022-11-02 12:42:32,473
2022-11-02 12:42:02,475
2022-11-02 12:41:32,467
2022-11-02 12:41:02,463
2022-11-02 12:40:32,472
2022-11-02 12:40:02,466
2022-11-02 12:39:32,470
2022-11-02 12:39:02,458
2022-11-02 12:38:32,464
2022-11-02 12:38:02,457
2022-11-02 12:37:32,462
2022-11-02 12:37:02,459
2022-11-02 12:36:32,449
2022-11-02 12:36:02,456
2022-11-02 12:35:32,443
2022-11-02 12:35:02,438
2022-11-02 12:34:32,436
2022-11-02 12:34:02,431
2022-11-02 12:33:32,425
2022-11-02 12:33:02,430
2022-11-02 12:32:32,421
2022-11-02 12:32:02,412
2022-11-02 12:31:32,412
2022-11-02 12:31:02,406
2022-11-02 12:30:32,406
2022-11-02 12:24:32,407
2022-11-02 12:24:02,414
2022-11-02 12:23:32,427
2022-11-02 12:23:02,433
2022-11-02 12:22:32,430
2022-11-02 12:22:02,433
2022-11-02 12:21:32,435
2022-11-02 12:21:02,451
2022-11-02 12:20:32,481
2022-11-02 12:20:02,495
2022-11-02 12:19:32,488
2022-11-02 12:19:02,500
2022-11-02 12:18:32,491
2022-11-02 12:18:02,490
2022-11-02 12:17:32,486
2022-11-02 12:17:02,484
2022-11-02 12:16:32,478
2022-11-02 12:16:02,477
2022-11-02 12:15:32,467
2022-11-02 12:15:02,462
2022-11-02 12:14:32,461
2022-11-02 12:14:02,454
2022-11-02 12:13:32,441
2022-11-02 12:13:02,426
2022-11-02 12:12:32,429
2022-11-02 12:12:02,439
2022-11-02 12:11:32,444
2022-11-02 12:11:02,454
2022-11-02 12:10:32,468
2022-11-02 12:10:02,484
2022-11-02 12:09:32,479
2022-11-02 12:09:02,487
2022-11-02 12:08:32,503
2022-11-02 12:08:02,507
2022-11-02 12:07:32,532
2022-11-02 12:07:02,555
2022-11-02 12:06:32,550
2022-11-02 12:06:02,549
2022-11-02 12:05:32,551
2022-11-02 12:05:02,549
2022-11-02 12:04:32,546
2022-11-02 12:04:02,545
2022-11-02 12:03:32,546
2022-11-02 12:03:01,551
2022-11-02 12:02:31,543
2022-11-02 12:02:01,544
2022-11-02 12:01:31,538
2022-11-02 12:01:01,529
2022-11-02 12:00:31,526
2022-11-02 12:00:01,525
2022-11-02 11:59:31,538
2022-11-02 11:59:01,533
2022-11-02 11:58:31,532
2022-11-02 11:58:01,528
2022-11-02 11:57:31,530
2022-11-02 11:57:01,525
2022-11-02 11:56:31,521
2022-11-02 11:56:01,530
2022-11-02 11:55:31,532
2022-11-02 11:55:01,523
2022-11-02 11:54:31,525
2022-11-02 11:54:01,530
2022-11-02 11:53:31,533
2022-11-02 11:53:01,537
2022-11-02 11:52:31,534
2022-11-02 11:52:01,526
2022-11-02 11:51:31,523
2022-11-02 11:51:01,525
2022-11-02 11:50:31,527
2022-11-02 11:50:01,524
2022-11-02 11:49:31,517
2022-11-02 11:49:01,523
2022-11-02 11:48:31,516
2022-11-02 11:48:01,509
2022-11-02 11:47:31,509
2022-11-02 11:47:01,524
2022-11-02 11:46:31,527
2022-11-02 11:46:01,518
2022-11-02 11:45:31,521
2022-11-02 11:45:01,507
2022-11-02 11:44:31,507
2022-11-02 11:44:01,508
2022-11-02 11:43:31,500
2022-11-02 11:43:01,501
2022-11-02 11:42:31,503
2022-11-02 11:42:01,501
2022-11-02 11:41:31,506
2022-11-02 11:41:01,523
2022-11-02 11:40:31,538
2022-11-02 11:40:01,544
2022-11-02 11:39:31,532
2022-11-02 11:39:01,528
2022-11-02 11:38:31,529
2022-11-02 11:38:01,519
2022-11-02 11:37:31,526
2022-11-02 11:37:01,505
2022-11-02 11:36:31,511
2022-11-02 11:36:01,498
2022-11-02 11:35:31,510
2022-11-02 11:35:01,521
