Time,Value
2022/11/26 11:41,538
2022/11/26 11:40,526
2022/11/26 11:39,532
2022/11/26 11:38,532
2022/11/26 11:37,529
2022/11/26 11:36,529
2022/11/26 11:35,523
2022/11/26 11:34,527
2022/11/26 11:33,526
2022/11/26 11:32,516
2022/11/26 11:31,519
2022/11/26 11:30,525
2022/11/26 11:29,525
2022/11/26 11:28,520
2022/11/26 11:27,525
2022/11/26 11:26,513
2022/11/26 11:25,525
2022/11/26 11:24,513
2022/11/26 11:23,522
2022/11/26 11:22,528
2022/11/26 11:21,543
2022/11/26 11:20,542
2022/11/26 11:19,551
2022/11/26 11:18,558
2022/11/26 11:17,553
2022/11/26 11:16,551
2022/11/26 11:15,547
2022/11/26 11:14,544
2022/11/26 11:13,549
2022/11/26 11:12,552
2022/11/26 11:11,541
2022/11/26 11:10,565
2022/11/26 11:09,558
2022/11/26 11:08,569
2022/11/26 11:07,572
2022/11/26 11:06,585
2022/11/26 11:05,586
2022/11/26 11:04,590
2022/11/26 11:03,586
2022/11/26 11:02,591
2022/11/26 11:01,602
2022/11/26 11:00,603
2022/11/26 10:59,612
2022/11/26 10:58,609
2022/11/26 10:57,613
2022/11/26 10:56,621
2022/11/26 10:55,623
2022/11/26 10:54,627
2022/11/26 10:53,632
2022/11/26 10:52,636
2022/11/26 10:51,632
2022/11/26 10:50,638
2022/11/26 10:49,642
2022/11/26 10:48,645
2022/11/26 10:47,645
2022/11/26 10:46,644
2022/11/26 10:45,654
2022/11/26 10:44,659
2022/11/26 10:43,658
2022/11/26 10:42,661
2022/11/26 10:41,667
2022/11/26 10:40,662
2022/11/26 10:39,664
2022/11/26 10:38,661
2022/11/26 10:37,673
2022/11/26 10:36,670
2022/11/26 10:35,678
2022/11/26 10:34,685
2022/11/26 10:33,673
2022/11/26 10:32,674
2022/11/26 10:31,685
2022/11/26 10:30,682
2022/11/26 10:29,692
2022/11/26 10:28,686
2022/11/26 10:27,693
2022/11/26 10:26,680
2022/11/26 10:25,695
2022/11/26 10:24,689
2022/11/26 10:23,696
2022/11/26 10:22,693
2022/11/26 10:21,693
2022/11/26 10:20,702
2022/11/26 10:19,694
2022/11/26 10:18,693
2022/11/26 10:17,697
2022/11/26 10:16,701
2022/11/26 10:15,693
2022/11/26 10:14,695
2022/11/26 10:13,697
2022/11/26 10:12,699
2022/11/26 10:11,702
2022/11/26 10:10,707
2022/11/26 10:09,700
2022/11/26 10:08,695
2022/11/26 10:07,690
2022/11/26 10:06,699
2022/11/26 10:05,697
2022/11/26 10:04,695
2022/11/26 10:03,695
2022/11/26 10:02,707
2022/11/26 10:01,700
2022/11/26 10:00,694
2022/11/26 9:59,698
2022/11/26 9:58,701
2022/11/26 9:57,714
2022/11/26 9:56,707
2022/11/26 9:55,715
2022/11/26 9:54,711
2022/11/26 9:53,726
2022/11/26 9:52,724
2022/11/26 9:51,739
2022/11/26 9:50,731
2022/11/26 9:49,730
2022/11/26 9:48,732
2022/11/26 9:47,728
2022/11/26 9:46,737
2022/11/26 9:45,746
2022/11/26 9:44,732
2022/11/26 9:43,744
2022/11/26 9:42,738
2022/11/26 9:41,743
2022/11/26 9:40,743
2022/11/26 9:39,744
2022/11/26 9:38,737
2022/11/26 9:37,739
2022/11/26 9:36,754
2022/11/26 9:35,748
2022/11/26 9:34,741
2022/11/26 9:33,745
2022/11/26 9:32,746
2022/11/26 9:31,747
2022/11/26 9:30,743
2022/11/26 9:29,745
2022/11/26 9:28,746
2022/11/26 9:27,748
2022/11/26 9:26,744
2022/11/26 9:25,754
2022/11/26 9:24,754
2022/11/26 9:23,752
2022/11/26 9:22,748
2022/11/26 9:21,747
2022/11/26 9:20,752
2022/11/26 9:19,742
2022/11/26 9:18,748
2022/11/26 9:17,743
2022/11/26 9:16,749
2022/11/26 9:15,752
2022/11/26 9:14,749
2022/11/26 9:13,758
2022/11/26 9:12,756
2022/11/26 9:11,754
2022/11/26 9:10,748
2022/11/26 9:09,752
2022/11/26 9:08,749
2022/11/26 9:07,754
2022/11/26 9:06,751
2022/11/26 9:05,750
2022/11/26 9:04,737
2022/11/26 9:03,741
2022/11/26 9:02,748
2022/11/26 9:01,749
2022/11/26 9:00,747
2022/11/26 8:59,751
2022/11/26 8:58,746
2022/11/26 8:57,742
2022/11/26 8:56,744
2022/11/26 8:55,733
2022/11/26 8:54,752
2022/11/26 8:53,746
2022/11/26 8:52,746
2022/11/26 8:51,755
2022/11/26 8:50,750
2022/11/26 8:49,755
2022/11/26 8:48,743
2022/11/26 8:47,733
2022/11/26 8:46,741
2022/11/26 8:45,736
2022/11/26 8:44,735
2022/11/26 8:43,725
2022/11/26 8:42,727
2022/11/26 8:41,730
2022/11/26 8:40,715
2022/11/26 8:39,718
2022/11/26 8:38,727
2022/11/26 8:37,723
2022/11/26 8:36,725
2022/11/26 8:35,723
2022/11/26 8:34,734
2022/11/26 8:33,733
2022/11/26 8:32,728
2022/11/26 8:31,731
2022/11/26 8:30,736
2022/11/26 8:29,740
2022/11/26 8:28,740
2022/11/26 8:27,738
2022/11/26 8:26,734
2022/11/26 8:25,735
2022/11/26 8:24,730
2022/11/26 8:23,728
2022/11/26 8:22,725
2022/11/26 8:21,732
2022/11/26 8:20,747
2022/11/26 8:19,758
2022/11/26 8:18,762
2022/11/26 8:17,787
2022/11/26 8:16,790
2022/11/26 8:15,792
2022/11/26 8:14,802
2022/11/26 8:13,807
2022/11/26 8:12,792
2022/11/26 8:11,796
2022/11/26 8:10,790
2022/11/26 8:09,797
2022/11/26 8:08,796
2022/11/26 8:07,797
2022/11/26 8:06,799
2022/11/26 8:05,794
2022/11/26 8:04,798
2022/11/26 8:03,806
2022/11/26 8:02,804
2022/11/26 8:01,797
2022/11/26 8:00,800
2022/11/26 7:59,790
2022/11/26 7:58,801
2022/11/26 7:57,798
2022/11/26 7:56,792
2022/11/26 7:55,795
2022/11/26 7:54,795
2022/11/26 7:53,790
2022/11/26 7:52,802
2022/11/26 7:51,788
2022/11/26 7:50,797
2022/11/26 7:49,794
2022/11/26 7:48,788
2022/11/26 7:47,802
2022/11/26 7:46,792
2022/11/26 7:45,804
2022/11/26 7:44,794
2022/11/26 7:43,797
2022/11/26 7:42,806
2022/11/26 7:41,800
2022/11/26 7:40,794
2022/11/26 7:39,802
2022/11/26 7:38,805
2022/11/26 7:37,799
2022/11/26 7:36,803
2022/11/26 7:35,807
2022/11/26 7:34,805
2022/11/26 7:33,807
2022/11/26 7:32,810
2022/11/26 7:31,809
2022/11/26 7:30,805
2022/11/26 7:29,807
2022/11/26 7:28,810
2022/11/26 7:27,811
2022/11/26 7:26,806
2022/11/26 7:25,808
2022/11/26 7:24,818
2022/11/26 7:23,809
2022/11/26 7:22,812
2022/11/26 7:21,812
2022/11/26 7:20,810
2022/11/26 7:19,812
2022/11/26 7:18,810
2022/11/26 7:17,815
2022/11/26 7:16,811
2022/11/26 7:15,812
2022/11/26 7:14,820
2022/11/26 7:13,817
2022/11/26 7:12,811
2022/11/26 7:11,809
2022/11/26 7:10,815
2022/11/26 7:09,817
2022/11/26 7:08,813
2022/11/26 7:07,819
2022/11/26 7:06,824
2022/11/26 7:05,827
2022/11/26 7:04,819
2022/11/26 7:03,816
2022/11/26 7:02,818
2022/11/26 7:01,821
2022/11/26 7:00,831
2022/11/26 6:59,838
2022/11/26 6:58,836
2022/11/26 6:57,848
2022/11/26 6:56,855
2022/11/26 6:55,844
2022/11/26 6:54,844
2022/11/26 6:53,857
2022/11/26 6:52,858
2022/11/26 6:51,861
2022/11/26 6:50,868
2022/11/26 6:49,859
2022/11/26 6:48,858
2022/11/26 6:47,857
2022/11/26 6:46,867
2022/11/26 6:45,878
2022/11/26 6:44,884
2022/11/26 6:43,883
2022/11/26 6:42,874
2022/11/26 6:41,877
2022/11/26 6:40,872
2022/11/26 6:39,879
2022/11/26 6:38,883
2022/11/26 6:37,892
2022/11/26 6:36,886
2022/11/26 6:35,897
2022/11/26 6:34,892
2022/11/26 6:33,876
2022/11/26 6:32,899
2022/11/26 6:31,884
2022/11/26 6:30,911
2022/11/26 6:29,910
2022/11/26 6:28,921
2022/11/26 6:27,931
2022/11/26 6:26,926
2022/11/26 6:25,941
2022/11/26 6:24,959
2022/11/26 6:23,973
2022/11/26 6:22,942
2022/11/26 6:21,954
2022/11/26 6:20,958
2022/11/26 6:19,942
2022/11/26 6:18,964
2022/11/26 6:17,968
2022/11/26 6:16,961
2022/11/26 6:15,971
2022/11/26 6:14,968
2022/11/26 6:13,963
2022/11/26 6:12,963
2022/11/26 6:11,975
2022/11/26 6:10,963
2022/11/26 6:09,976
2022/11/26 6:08,986
2022/11/26 6:07,1010
2022/11/26 6:06,989
2022/11/26 6:05,993
2022/11/26 6:04,1010
2022/11/26 6:03,1027
2022/11/26 6:02,1057
2022/11/26 6:01,1051
2022/11/26 6:00,1057
2022/11/26 5:59,1046
2022/11/26 5:58,1052
2022/11/26 5:57,1057
2022/11/26 5:56,1058
2022/11/26 5:55,1081
2022/11/26 5:54,1077
2022/11/26 5:53,1086
2022/11/26 5:52,1105
2022/11/26 5:51,1080
2022/11/26 5:50,1088
2022/11/26 5:49,1096
2022/11/26 5:48,1099
2022/11/26 5:47,1112
2022/11/26 5:46,1125
2022/11/26 5:45,1128
2022/11/26 5:44,1102
2022/11/26 5:43,1118
2022/11/26 5:42,1140
2022/11/26 5:41,1120
2022/11/26 5:40,1115
2022/11/26 5:39,1122
2022/11/26 5:38,1120
2022/11/26 5:37,1132
2022/11/26 5:36,1125
2022/11/26 5:35,1131
2022/11/26 5:34,1130
2022/11/26 5:33,1137
2022/11/26 5:32,1145
2022/11/26 5:31,1147
2022/11/26 5:30,1143
2022/11/26 5:29,1148
2022/11/26 5:28,1180
2022/11/26 5:27,1179
2022/11/26 5:26,1200
2022/11/26 5:25,1197
2022/11/26 5:24,1203
2022/11/26 5:23,1183
2022/11/26 5:22,1181
2022/11/26 5:21,1205
2022/11/26 5:20,1199
2022/11/26 5:19,1224
2022/11/26 5:18,1223
2022/11/26 5:17,1229
2022/11/26 5:16,1237
2022/11/26 5:15,1244
2022/11/26 5:14,1245
2022/11/26 5:13,1265
2022/11/26 5:12,1266
2022/11/26 5:11,1277
2022/11/26 5:10,1289
2022/11/26 5:09,1289
2022/11/26 5:08,1295
2022/11/26 5:07,1277
2022/11/26 5:06,1272
2022/11/26 5:05,1278
2022/11/26 5:04,1296
2022/11/26 5:03,1273
2022/11/26 5:02,1289
2022/11/26 5:01,1296
2022/11/26 5:00,1310
2022/11/26 4:59,1315
2022/11/26 4:58,1304
2022/11/26 4:57,1318
2022/11/26 4:56,1312
2022/11/26 4:55,1333
2022/11/26 4:54,1342
2022/11/26 4:53,1340
2022/11/26 4:52,1344
2022/11/26 4:51,1340
2022/11/26 4:50,1361
2022/11/26 4:49,1358
2022/11/26 4:48,1361
2022/11/26 4:47,1379
2022/11/26 4:46,1375
2022/11/26 4:45,1390
2022/11/26 4:44,1375
2022/11/26 4:43,1385
2022/11/26 4:42,1385
2022/11/26 4:41,1390
2022/11/26 4:40,1396
2022/11/26 4:39,1409
2022/11/26 4:38,1402
2022/11/26 4:37,1390
2022/11/26 4:36,1422
2022/11/26 4:35,1419
2022/11/26 4:34,1418
2022/11/26 4:33,1422
2022/11/26 4:32,1432
2022/11/26 4:31,1432
2022/11/26 4:30,1419
2022/11/26 4:29,1415
2022/11/26 4:28,1425
2022/11/26 4:27,1418
2022/11/26 4:26,1433
2022/11/26 4:25,1422
2022/11/26 4:24,1456
2022/11/26 4:23,1432
2022/11/26 4:22,1459
2022/11/26 4:21,1466
2022/11/26 4:20,1460
2022/11/26 4:19,1466
2022/11/26 4:18,1454
2022/11/26 4:17,1454
2022/11/26 4:16,1478
2022/11/26 4:15,1460
2022/11/26 4:14,1489
2022/11/26 4:13,1491
2022/11/26 4:12,1486
2022/11/26 4:11,1495
2022/11/26 4:10,1495
2022/11/26 4:09,1523
2022/11/26 4:08,1506
2022/11/26 4:07,1497
2022/11/26 4:06,1519
2022/11/26 4:05,1517
2022/11/26 4:04,1538
2022/11/26 4:03,1517
2022/11/26 4:02,1517
2022/11/26 4:01,1531
2022/11/26 4:00,1532
2022/11/26 3:58,1546
2022/11/26 3:57,1550
2022/11/26 3:56,1561
2022/11/26 3:55,1567
2022/11/26 3:54,1567
2022/11/26 3:53,1587
2022/11/26 3:52,1600
2022/11/26 3:51,1605
2022/11/26 3:50,1615
2022/11/26 3:49,1607
2022/11/26 3:48,1600
2022/11/26 3:47,1609
2022/11/26 3:46,1596
2022/11/26 3:45,1612
2022/11/26 3:44,1627
2022/11/26 3:43,1622
2022/11/26 3:42,1635
2022/11/26 3:41,1647
2022/11/26 3:40,1632
2022/11/26 3:39,1646
2022/11/26 3:38,1653
2022/11/26 3:37,1642
2022/11/26 3:36,1649
2022/11/26 3:35,1644
2022/11/26 3:34,1677
2022/11/26 3:33,1652
2022/11/26 3:32,1646
2022/11/26 3:31,1643
2022/11/26 3:30,1650
2022/11/26 3:29,1675
2022/11/26 3:28,1658
2022/11/26 3:27,1654
2022/11/26 3:26,1675
2022/11/26 3:25,1686
2022/11/26 3:24,1679
2022/11/26 3:23,1696
2022/11/26 3:22,1680
2022/11/26 3:21,1682
2022/11/26 3:20,1688
2022/11/26 3:19,1691
2022/11/26 3:18,1688
2022/11/26 3:17,1698
2022/11/26 3:16,1701
2022/11/26 3:15,1706
2022/11/26 3:14,1719
2022/11/26 3:13,1713
2022/11/26 3:12,1720
2022/11/26 3:11,1728
2022/11/26 3:10,1746
2022/11/26 3:09,1745
2022/11/26 3:08,1764
2022/11/26 3:07,1766
2022/11/26 3:06,1778
2022/11/26 3:05,1766
2022/11/26 3:04,1792
2022/11/26 3:03,1811
2022/11/26 3:02,1800
2022/11/26 3:01,1813
2022/11/26 3:00,1800
2022/11/26 2:59,1815
2022/11/26 2:58,1808
2022/11/26 2:57,1795
2022/11/26 2:56,1810
2022/11/26 2:55,1812
2022/11/26 2:54,1818
2022/11/26 2:53,1795
2022/11/26 2:52,1797
2022/11/26 2:51,1802
2022/11/26 2:50,1825
2022/11/26 2:49,1835
2022/11/26 2:48,1828
2022/11/26 2:47,1848
2022/11/26 2:46,1847
2022/11/26 2:45,1853
2022/11/26 2:44,1864
2022/11/26 2:43,1863
2022/11/26 2:42,1861
2022/11/26 2:41,1874
2022/11/26 2:40,1888
2022/11/26 2:39,1876
2022/11/26 2:38,1873
2022/11/26 2:37,1873
2022/11/26 2:36,1893
2022/11/26 2:35,1885
2022/11/26 2:34,1877
2022/11/26 2:33,1909
2022/11/26 2:32,1910
2022/11/26 2:31,1911
2022/11/26 2:30,1897
2022/11/26 2:29,1923
2022/11/26 2:28,1887
2022/11/26 2:27,1913
2022/11/26 2:26,1916
2022/11/26 2:25,1918
2022/11/26 2:24,1922
2022/11/26 2:23,1926
2022/11/26 2:22,1938
2022/11/26 2:21,1935
2022/11/26 2:20,1948
2022/11/26 2:19,1939
2022/11/26 2:18,1970
2022/11/26 2:17,1955
2022/11/26 2:16,1965
2022/11/26 2:15,1967
2022/11/26 2:14,1980
2022/11/26 2:13,1982
2022/11/26 2:12,1987
2022/11/26 2:11,2017
2022/11/26 2:10,1990
2022/11/26 2:09,1997
2022/11/26 2:08,1983
2022/11/26 2:07,2013
2022/11/26 2:06,2012
2022/11/26 2:05,2017
2022/11/26 2:04,2039
2022/11/26 2:03,2015
2022/11/26 2:02,2041
2022/11/26 2:01,2064
2022/11/26 2:00,2047
2022/11/26 1:59,2041
2022/11/26 1:58,2114
2022/11/26 1:57,2104
2022/11/26 1:56,2119
2022/11/26 1:55,2160
2022/11/26 1:54,2133
2022/11/26 1:53,2128
2022/11/26 1:52,2177
2022/11/26 1:51,2187
2022/11/26 1:50,2212
2022/11/26 1:49,2229
2022/11/26 1:48,2246
2022/11/26 1:47,2283
2022/11/26 1:46,2256
2022/11/26 1:45,2261
2022/11/26 1:44,2263
2022/11/26 1:43,2307
2022/11/26 1:42,2278
2022/11/26 1:41,2357
2022/11/26 1:40,2283
2022/11/26 1:39,2310
2022/11/26 1:38,2352
2022/11/26 1:37,2357
2022/11/26 1:36,2374
2022/11/26 1:35,2376
2022/11/26 1:34,2374
2022/11/26 1:33,2384
2022/11/26 1:32,2411
2022/11/26 1:31,2460
2022/11/26 1:30,2455
2022/11/26 1:29,2460
2022/11/26 1:28,2438
2022/11/26 1:27,2509
2022/11/26 1:26,2526
2022/11/26 1:25,2543
2022/11/26 1:24,2533
2022/11/26 1:23,2541
2022/11/26 1:22,2501
2022/11/26 1:21,2560
2022/11/26 1:20,2565
2022/11/26 1:19,2617
2022/11/26 1:18,2651
2022/11/26 1:17,2671
2022/11/26 1:16,2680
2022/11/26 1:15,2656
2022/11/26 1:14,2653
2022/11/26 1:13,2683
2022/11/26 1:12,2644
2022/11/26 1:11,2658
2022/11/26 1:10,2717
2022/11/26 1:09,2705
2022/11/26 1:08,2720
2022/11/26 1:07,2757
2022/11/26 1:06,2730
2022/11/26 1:05,2761
2022/11/26 1:04,2725
2022/11/26 1:03,2771
2022/11/26 1:02,2786
2022/11/26 1:01,2828
2022/11/26 1:00,2793
2022/11/26 0:59,2840
2022/11/26 0:58,2838
2022/11/26 0:57,2855
2022/11/26 0:56,2855
2022/11/26 0:55,2850
2022/11/26 0:54,2867
2022/11/26 0:53,2889
2022/11/26 0:52,2906
2022/11/26 0:51,2928
2022/11/26 0:50,2889
2022/11/26 0:49,2911
2022/11/26 0:48,2909
2022/11/26 0:47,2899
2022/11/26 0:46,2914
2022/11/26 0:45,2970
2022/11/26 0:44,3022
2022/11/26 0:43,3012
2022/11/26 0:42,3041
2022/11/26 0:41,3036
2022/11/26 0:40,3068
2022/11/26 0:39,3066
2022/11/26 0:38,3080
2022/11/26 0:37,3098
2022/11/26 0:36,3137
2022/11/26 0:35,3169
2022/11/26 0:34,3125
2022/11/26 0:33,3237
2022/11/26 0:32,3208
2022/11/26 0:31,3233
2022/11/26 0:30,3237
2022/11/26 0:29,3279
2022/11/26 0:28,3257
2022/11/26 0:27,3321
2022/11/26 0:26,3326
2022/11/26 0:25,3358
2022/11/26 0:24,3385
2022/11/26 0:23,3360
2022/11/26 0:22,3404
2022/11/26 0:21,3412
2022/11/26 0:20,3399
2022/11/26 0:19,3422
2022/11/26 0:18,3458
2022/11/26 0:17,3448
2022/11/26 0:16,3495
2022/11/26 0:15,3483
2022/11/26 0:14,3515
2022/11/26 0:13,3493
2022/11/26 0:12,3525
2022/11/26 0:11,3537
2022/11/26 0:10,3529
2022/11/26 0:09,3552
2022/11/26 0:08,3527
2022/11/26 0:07,3569
2022/11/26 0:06,3633
2022/11/26 0:05,3628
2022/11/26 0:04,3628
2022/11/26 0:03,3633
2022/11/26 0:02,3669
2022/11/26 0:01,3691
2022/11/26 0:00,3711
2022/11/25 23:59,3714
2022/11/25 23:58,3738
2022/11/25 23:57,3738
2022/11/25 23:56,3777
2022/11/25 23:55,3763
2022/11/25 23:54,3804
2022/11/25 23:53,3795
2022/11/25 23:52,3821
2022/11/25 23:51,3787
2022/11/25 23:50,3817
2022/11/25 23:49,3898
2022/11/25 23:48,3900
2022/11/25 23:47,3885
2022/11/25 23:46,3920
2022/11/25 23:45,3898
2022/11/25 23:44,3974
2022/11/25 23:43,3983
2022/11/25 23:42,3981
2022/11/25 23:41,4001
2022/11/25 23:40,4037
2022/11/25 23:39,4010
2022/11/25 23:38,4047
2022/11/25 23:37,4082
2022/11/25 23:36,4082
2022/11/25 23:35,4138
2022/11/25 23:34,4163
2022/11/25 23:33,4138
2022/11/25 23:32,4158
2022/11/25 23:31,4185
2022/11/25 23:30,4221
2022/11/25 23:29,4214
2022/11/25 23:28,4283
2022/11/25 23:27,4246
2022/11/25 23:26,4285
2022/11/25 23:25,4312
2022/11/25 23:24,4356
2022/11/25 23:23,4369
2022/11/25 23:22,4339
2022/11/25 23:21,4356
2022/11/25 23:20,4366
2022/11/25 23:19,4386
2022/11/25 23:18,4403
2022/11/25 23:17,4415
2022/11/25 23:16,4423
2022/11/25 23:15,4428
2022/11/25 23:14,4477
2022/11/25 23:13,4482
2022/11/25 23:12,4506
2022/11/25 23:11,4513
2022/11/25 23:10,4499
2022/11/25 23:09,4491
2022/11/25 23:08,4536
2022/11/25 23:07,4518
2022/11/25 23:06,4619
2022/11/25 23:05,4619
2022/11/25 23:04,4678
2022/11/25 23:03,4710
2022/11/25 23:02,4739
2022/11/25 23:01,4710
2022/11/25 23:00,4744
2022/11/25 22:59,4786
2022/11/25 22:58,4786
2022/11/25 22:57,4869
2022/11/25 22:56,4867
2022/11/25 22:55,4933
2022/11/25 22:54,4983
2022/11/25 22:53,4966
2022/11/25 22:52,5238
2022/11/25 22:51,5267
2022/11/25 22:50,5290
2022/11/25 22:49,5290
2022/11/25 22:48,5429
2022/11/25 22:47,5533
2022/11/25 22:46,5487
2022/11/25 22:45,5499
2022/11/25 22:44,5568
2022/11/25 22:43,5638
2022/11/25 22:42,5672
2022/11/25 22:41,5782
2022/11/25 22:40,5892
2022/11/25 22:39,5881
